Source,Target,ODIS_PERS_ID,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
119826,123754,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,154731,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,124267,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,123758,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,124274,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,122742,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,123770,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,122619,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,124285,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
119826,119678,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,155926,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,122650,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,172575,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,152864,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119458,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119843,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123812,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,121507,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,121764,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124196,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,121128,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,121129,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,165802,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,121131,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124331,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,165807,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,126646,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123706,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,121915,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123324,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,128958,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124991,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,122691,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119493,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,120390,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119625,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,122697,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123724,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,120271,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119375,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119507,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,156116,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,122715,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124255,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124256,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123361,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124383,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,127842,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119780,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124260,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123876,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119785,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123754,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,154731,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124267,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123758,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124274,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,122742,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,123770,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,122619,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,124285,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
124308,119678,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,122650,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,172575,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,152864,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,119458,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,119843,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,123812,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,121507,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,121764,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,124196,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,121128,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,121129,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,165802,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,121131,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,124331,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,165807,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,126646,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,123706,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
155926,121915,119268,Bellère,Balthazar I,Balthazar I Bellère,1564.0,Belgium,Antwerpen,1639.0,France,Douai,0,0,14,1,1,0,1,0,1,768,0,0,1,21,216,0,519,0,0,0,0,0,62,116,191,229,147,11,1,Low Countries,Low Countries,Bellère,Low Countries,founder,Male or Unspecified,printer/publisher,LATIN,1620s
