ODIS_PERS_ID,Degree,Degree Centrality,Eigenvector,Clustering,Closeness,Betweenness,modularity_class,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
124255,69,0.5476190476190476,0.12874213520166972,0.7877237851662404,0.6491531435665514,0.011189073032422779,2,Barnes,John,John Barnes,1581.0,Britain,Norfolk,1661.0,Italy,Roma,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,1,0,0,0,Britain,Italy,,,,Male or Unspecified,author,LATIN,1610s
124256,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Tossinianensis,Petrus,Petrus Tossinianensis,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
124260,61,0.4841269841269841,0.12626779140071423,0.9683060109289617,0.6213818860877685,0.0046691086691086625,3,Soteaulx,Jean,Jean Soteaulx,,,,1567.0,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi
124261,3,0.023809523809523808,0.004508026420954525,1.0,0.4574740657417823,0.0,0,Lenglet,Augustin,Augustin Lenglet,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
124267,68,0.5396825396825397,0.12810290420424783,0.8033362598770851,0.6455467372134039,0.010371114599686027,2,de Barnuevo,Gonzalo,Gonzalo de Barnuevo,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
124274,65,0.5158730158730158,0.1279352715350873,0.8740384615384615,0.6349640038164628,0.004284625099403424,3,Thieulaine,Maximilien,Maximilien Thieulaine,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
124285,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Valdesius,Jacobus,Jacobus Valdesius,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
124308,63,0.5,0.12737010975539123,0.9231950844854071,0.6280995280995281,0.002367164781943106,3,Hudleston,Richard,Richard Hudleston,1583.0,Britain,Lancashire,1655.0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,Britain,,,,,Male or Unspecified,Multi,LATIN,1610s
124314,3,0.023809523809523808,0.002424027116502852,1.0,0.4352000475595981,0.0,1,Dausque,Claude,Claude Dausque,1566.0,France,Saint-Omer,1644.0,Belgium,Tournai,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1610s
124331,63,0.5,0.12737010975539123,0.9231950844854071,0.6280995280995281,0.002367164781943106,3,Van Cuyck,Hendrik,Hendrik Van Cuyck,1546.0,,,1609.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
124383,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Donvanus,Patricius,Patricius Donvanus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
124486,7,0.05555555555555555,0.009073766822085381,1.0,0.47622300286234714,0.0,4,Gambier,Antoine,Antoine Gambier,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1610s
124599,7,0.05555555555555555,0.009073766822085381,1.0,0.47622300286234714,0.0,4,Anglus,Maurus,Maurus Anglus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
124657,4,0.031746031746031744,1.81739176594194e-11,1.0,0.031746031746031744,0.0,5,Goffar,Antoine,Antoine Goffar,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,Multi,LATIN,1630s
124677,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Loth,Louis-Bertrand,Louis-Bertrand Loth,,France,Saint-Omer,1652.0,France,Saint-Omer,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,2,Low Countries,Low Countries,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s
124687,1,0.007936507936507936,0.0022086305585528507,0.0,0.4303644914756026,0.0,0,de Beauchamps,Raphael,Raphael de Beauchamps,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s
124701,9,0.07142857142857142,0.017396748643895097,1.0,0.48215109003490747,0.0,2,White,William,William White,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s
124740,3,0.023809523809523808,0.006284183867622045,1.0,0.38992755939064666,0.0,3,Petit,Philippe,Philippe Petit,1598.0,,,1671.0,,,0,0,5,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,3,,,,,,Male or Unspecified,author,FRENCH,1650s
124839,9,0.07142857142857142,0.017396748643895097,1.0,0.48215109003490747,0.0,2,d'Espières,Jean,Jean d'Espières,,,,,,,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,Male or Unspecified,author,LATIN,Multi
124864,3,0.023809523809523808,0.002424027116502852,1.0,0.4352000475595981,0.0,1,Galopin,Georges,Georges Galopin,1600.0,Belgium,Mons,1657.0,France,Douai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Low Countries,Low Countries,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1640s
124991,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Pocquelin,Alexandre,Alexandre Pocquelin,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s
125020,14,0.1111111111111111,0.017329184656503824,1.0,0.48215109003490747,0.0,0,de La Mote,Jean,Jean de La Mote,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1590s
125200,12,0.09523809523809523,0.022090897962144213,1.0,0.44691697191697194,0.0,3,Chamart,Nicolas,Nicolas Chamart,1620.0,,,1699.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
126646,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Ouwerx,Jean,Jean Ouwerx,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
126911,16,0.12698412698412698,0.015922138943051004,1.0,0.5052104899930987,0.0,0,Lipsius,Justus,Justus Lipsius,1547.0,Belgium,Overijse,1606.0,Belgium,Leuven,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,LATIN,1620s
126946,16,0.12698412698412698,0.015922138943051004,1.0,0.5052104899930987,0.0,0,Stadius,Joannes,Joannes Stadius,1527.0,Belgium,Loenhout,1579.0,France,Paris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,France,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
127842,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Raynaud,Théophile,Théophile Raynaud,1587.0,,,1663.0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s
128769,7,0.05555555555555555,0.009073766822085381,1.0,0.47622300286234714,0.0,4,D.H.,I.,I. D.H.,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,Multi,FRENCH,1610s
128958,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Steuvechius,Godescalchi,Godescalchi Steuvechius,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,Multi,LATIN,1630s
129276,4,0.031746031746031744,1.81739176594194e-11,1.0,0.031746031746031744,0.0,5,D.,P.,P. D.,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1630s
129526,11,0.0873015873015873,0.01407772023438206,1.0,0.4704389178073389,0.0,2,Rainolds,William,William Rainolds,1544.0,,,1594.0,Belgium,Antwerpen,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1600s
129527,11,0.0873015873015873,0.01407772023438206,1.0,0.4704389178073389,0.0,2,Hughes,Edward,Edward Hughes,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1610s
129706,16,0.12698412698412698,0.015922138943051004,1.0,0.5052104899930987,0.0,0,M.,L.,L. M.,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s
138454,21,0.16666666666666666,0.015945048715275686,0.6190476190476191,0.5164373897707232,0.07365079365079365,0,Pighius,Stephanus Wijnand,Stephanus Wijnand Pighius,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi
142663,5,0.03968253968253968,0.0002819357671201915,1.0,0.340757808499744,0.0,0,Nutius,Martinus I,Martinus I Nutius,,,,1558.0,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,Nutius,Low Countries,founder,Male or Unspecified,Multi,SPANISH,1560s
152864,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Joly,Claude,Claude Joly,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s
154731,61,0.4841269841269841,0.12626779140071423,0.9683060109289617,0.6213818860877685,0.0046691086691086625,3,Lutius,Horatius,Horatius Lutius,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
155742,5,0.03968253968253968,0.0002819357671201915,1.0,0.340757808499744,0.0,0,Diaz,Damianus,Damianus Diaz,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1570s
155926,68,0.5396825396825397,0.1285640003304582,0.8116769095697981,0.6455467372134039,0.008187109187109189,0,Junius,Adrianus,Adrianus Junius,,,,,,,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,1,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s
156116,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Rastelli,Raphael,Raphael Rastelli,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s
156254,16,0.12698412698412698,0.015922138943051004,1.0,0.5052104899930987,0.0,0,Rollin,Claude,Claude Rollin,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
156674,4,0.031746031746031744,1.81739176594194e-11,1.0,0.031746031746031744,0.0,5,De Mares,P.,P. De Mares,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s
157587,5,0.03968253968253968,0.0002819357671201915,1.0,0.340757808499744,0.0,0,"Poelma,",Theodor,"Theodor Poelma,",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1560s
157654,5,0.03968253968253968,0.0002819357671201915,1.0,0.340757808499744,0.0,0,von Veltkirch,Johann Toltz,Johann Toltz von Veltkirch,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1560s
157691,5,0.03968253968253968,0.0002819357671201915,1.0,0.340757808499744,0.0,0,Tilmann,Godefroy,Godefroy Tilmann,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,Multi,LATIN,Multi
165756,7,0.05555555555555555,0.004868847265246205,1.0,0.42253968253968255,0.0,4,Navigerus,Andreus,Andreus Navigerus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
165757,7,0.05555555555555555,0.004868847265246205,1.0,0.42253968253968255,0.0,4,Morillonus,Guido,Guido Morillonus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
165758,7,0.05555555555555555,0.004868847265246205,1.0,0.42253968253968255,0.0,4,de Reyger,Arnoldus,Arnoldus de Reyger,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s
165762,16,0.12698412698412698,0.015922138943051004,1.0,0.5052104899930987,0.0,0,Dousa,Janus (Filio),Janus (Filio) Dousa,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
165802,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Malapertus,Carolus,Carolus Malapertus,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi
165807,71,0.5634920634920635,0.12925411259420946,0.758953722334004,0.6755721668512367,0.018432511051558687,0,Rader,Matthäus,Matthäus Rader,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s
172575,60,0.47619047619047616,0.12616571697827325,1.0,0.6180766632894292,0.0,3,Gravius,Henricus,Henricus Gravius,1536.0,,,1591.0,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,Multi,LATIN,1600s
