Id,Label,rel_pers_ref_surname,rel_pers_ref_first_name,full name,birth year,birth country,birth place,death year,death country,death place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,dutch,english,french,german,latin,spanish,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,birth region,death region,printing house,house origion,house note,gender,most involved role,most involved language,most involved period,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,clustering,triangles,eigencentrality,X,Y
123782,Barthélémy Peeters,Peeters,Barthélémy,Barthélémy Peeters,1545,Belgium,Oplinter,1630,France,Douai,55,0,7,1,0,6,0,0,0,0,0,0,0,2,36,0,30,0,0,0,0,0,13,27,15,10,3,0,0,Low Countries,Low Countries,,,,Male or Unspecified,approbator,FRENCH,1600s,68,82,3,0.672222,0.772727,0.016225,0.128062,0.128062,0.01292,0,3,33,0.800263,1823,0.943679,-218.564346,194.684525
123812,François-Hyacinthe Choquet,Choquet,François-Hyacinthe,François-Hyacinthe Choquet,1580,France,Lille,1645,Belgium,Antwerpen,0,0,5,0,0,1,0,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,2,4,1,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1620s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,26,1,1770,0.928085,-660.729065,-22.506102
123869,Pierre Halloix,Halloix,Pierre,Pierre Halloix,1571,Belgium,Liège,1656,Belgium,Liège,0,0,6,0,0,1,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,4,2,2,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1610s,6,7,3,0.482072,0.504132,0.000551,0.006775,0.006775,0.003432,0,0,20,0.733333,11,0.051362,-23.279701,829.72113
123876,Domingo de Soto,de Soto,Domingo,Domingo de Soto,1495,Spain,Segovia,1560,Spain,Salamanca,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,2,2,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,LATIN,1560s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,17,1,1770,0.928085,-569.637146,-226.73616
123905,Niccolò Aurifico,Aurifico,Niccolò,Niccolò Aurifico,1529,,,1603,,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,2,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,27,30,3,0.557604,0.608815,0.005143,0.026334,0.026334,0.007371,0,0,29,0.626781,220,0.202457,489.139069,-189.000031
124026,Georgius Calander,Calander,Georgius,Georgius Calander,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,16,16,3,0.526087,0.560606,0,0.015922,0.015922,0.004951,0,0,29,1,120,0.123162,621.005859,74.046478
124126,Moreau Balduin,Balduin,Moreau,Moreau Balduin,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,14,14,3,0.502075,0.539945,0,0.017329,0.017329,0.004091,0,0,6,1,91,0.13165,397.932983,-543.933777
124192,Thomas Feyens,Feyens,Thomas,Thomas Feyens,1567,,,1631,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,12,12,3,0.502075,0.534435,0,0.010538,0.010538,0.004499,0,1,15,1,66,0.082166,234.173553,650.447937
124196,Antoine Lespagnol,Lespagnol,Antoine,Antoine Lespagnol,,,,,,,0,0,5,0,0,2,0,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,0,5,1,1,0,0,,,,,,Male or Unspecified,author,LATIN,1610s,66,67,3,0.664835,0.764463,0.027694,0.126894,0.126894,0.012703,0,3,25,0.837762,1797,0.935048,102.308693,-32.392448
124255,John Barnes,Barnes,John,John Barnes,1581,Britain,Norfolk,1661,Italy,Roma,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,1,0,0,0,Britain,Italy,,,,Male or Unspecified,author,LATIN,1610s,69,83,3,0.675978,0.77686,0.011189,0.128742,0.128742,0.01265,0,2,20,0.787724,1848,0.949122,-604.659302,225.147751
124256,Petrus Tossinianensis,Tossinianensis,Petrus,Petrus Tossinianensis,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,27,1,1770,0.928085,-201.900482,-568.039429
124260,Jean Soteaulx,Soteaulx,Jean,Jean Soteaulx,,,,1567,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi,61,63,3,0.647059,0.743802,0.004669,0.126268,0.126268,0.010787,0,3,1,0.968306,1772,0.928977,4.706192,-425.287201
124261,Augustin Lenglet,Lenglet,Augustin,Augustin Lenglet,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,3,3,3,0.476378,0.491736,0,0.004508,0.004508,0.002025,0,0,20,1,3,0.03425,122.707329,520.777161
124267,Gonzalo de Barnuevo,de Barnuevo,Gonzalo,Gonzalo de Barnuevo,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,68,80,3,0.672222,0.772727,0.010371,0.128103,0.128103,0.01248,0,2,13,0.803336,1830,0.944116,-494.279663,284.395782
124274,Maximilien Thieulaine,Thieulaine,Maximilien,Maximilien Thieulaine,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,65,82,3,0.661202,0.760331,0.004285,0.127935,0.127935,0.011538,0,3,2,0.874038,1818,0.942095,-347.587524,200.751114
124285,Jacobus Valdesius,Valdesius,Jacobus,Jacobus Valdesius,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,35,1,1770,0.928085,-620.039734,-590.881836
124308,Richard Hudleston,Hudleston,Richard,Richard Hudleston,1583,Britain,Lancashire,1655,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,Britain,,,,,Male or Unspecified,Multi,LATIN,1610s,63,72,3,0.654054,0.752066,0.002367,0.12737,0.12737,0.011016,0,3,28,0.923195,1803,0.937593,-314.522705,70.413727
124314,Claude Dausque,Dausque,Claude,Claude Dausque,1566,France,Saint-Omer,1644,Belgium,Tournai,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1610s,3,3,3,0.453184,0.473829,0,0.002424,0.002424,0.002488,0,1,15,1,3,0.018895,732.317566,632.33606
124331,Hendrik Van Cuyck,Van Cuyck,Hendrik,Hendrik Van Cuyck,1546,,,1609,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,63,72,3,0.654054,0.752066,0.002367,0.12737,0.12737,0.011016,0,3,5,0.923195,1803,0.937593,-585.011963,79.940643
124383,Patricius Donvanus,Donvanus,Patricius,Patricius Donvanus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,21,1,1770,0.928085,-453.918823,-570.169434
124486,Antoine Gambier,Gambier,Antoine,Antoine Gambier,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1610s,7,7,3,0.495902,0.516529,0,0.009074,0.009074,0.002989,0,4,33,1,21,0.068425,-353.465729,762.968323
124599,Maurus Anglus,Anglus,Maurus,Maurus Anglus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,7,7,3,0.495902,0.516529,0,0.009074,0.009074,0.002989,0,4,33,1,21,0.068425,-342.006744,917.00647
124657,Antoine Goffar,Goffar,Antoine,Antoine Goffar,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,Multi,LATIN,1630s,4,4,1,1,1,0,0,0,0.007874,1,5,22,1,6,0.000924,127.677277,-990.462341
124677,Louis-Bertrand Loth,Loth,Louis-Bertrand,Louis-Bertrand Loth,,France,Saint-Omer,1652,France,Saint-Omer,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,2,Low Countries,Low Countries,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,26,1,1770,0.928085,-514.418457,-675.943665
124687,Raphael de Beauchamps,de Beauchamps,Raphael,Raphael de Beauchamps,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s,1,1,3,0.448148,0.464187,0,0.002209,0.002209,0.001375,0,0,15,0,0,0.016704,848.783752,506.435852
124701,William White,White,William,William White,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s,9,9,3,0.502075,0.526171,0,0.017397,0.017397,0.002774,0,2,33,1,36,0.12924,-298.75415,597.381042
124740,Philippe Petit,Petit,Philippe,Philippe Petit,1598,,,1671,,,0,0,5,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,3,,,,,,Male or Unspecified,author,FRENCH,1650s,3,3,4,0.40604,0.435262,0,0.006284,0.006284,0.001643,0,3,33,1,3,0.046136,-24.428848,-934.825867
124839,Jean d'Espières,d'Espières,Jean,Jean d'Espières,,,,,,,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,Male or Unspecified,author,LATIN,Multi,9,9,3,0.502075,0.526171,0,0.017397,0.017397,0.002774,0,2,33,1,36,0.12924,-146.514435,661.186523
124864,Georges Galopin,Galopin,Georges,Georges Galopin,1600,Belgium,Mons,1657,France,Douai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Low Countries,Low Countries,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1640s,3,3,3,0.453184,0.473829,0,0.002424,0.002424,0.002488,0,1,15,1,3,0.018895,619.447937,755.370544
124991,Alexandre Pocquelin,Pocquelin,Alexandre,Alexandre Pocquelin,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,19,1,1770,0.928085,-255.324341,-711.767517
125020,Jean de La Mote,de La Mote,Jean,Jean de La Mote,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1590s,14,14,3,0.502075,0.539945,0,0.017329,0.017329,0.004091,0,0,6,1,91,0.13165,575.338989,-541.985474
125200,Nicolas Chamart,Chamart,Nicolas,Nicolas Chamart,1620,,,1699,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,12,12,4,0.465385,0.511708,0,0.022091,0.022091,0.003217,0,3,20,1,66,0.163494,-931.971741,241.276337
126646,Jean Ouwerx,Ouwerx,Jean,Jean Ouwerx,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,32,1,1770,0.928085,-778.391846,-379.55719
126911,Justus Lipsius,Lipsius,Justus,Justus Lipsius,1547,Belgium,Overijse,1606,Belgium,Leuven,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,LATIN,1620s,16,16,3,0.526087,0.560606,0,0.015922,0.015922,0.004951,0,0,29,1,120,0.123162,490.97226,-19.229025
126946,Joannes Stadius,Stadius,Joannes,Joannes Stadius,1527,Belgium,Loenhout,1579,France,Paris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Low Countries,France,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,16,16,3,0.526087,0.560606,0,0.015922,0.015922,0.004951,0,0,29,1,120,0.123162,804.13623,-84.559761
127842,Théophile Raynaud,Raynaud,Théophile,Théophile Raynaud,1587,,,1663,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,1,1,1770,0.928085,-822.070068,-236.423157
128769,I. D.H.,D.H.,I.,I. D.H.,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,,Male or Unspecified,Multi,FRENCH,1610s,7,7,3,0.495902,0.516529,0,0.009074,0.009074,0.002989,0,4,33,1,21,0.068425,-148.368118,961.4198
128958,Godescalchi Steuvechius,Steuvechius,Godescalchi,Godescalchi Steuvechius,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,Multi,LATIN,1630s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,23,1,1770,0.928085,-706.064148,-492.596558
129276,P. D.,D.,P.,P. D.,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1630s,4,4,1,1,1,0,0,0,0.007874,1,5,22,1,6,0.000924,-195.166321,-985.7099
129526,William Rainolds,Rainolds,William,William Rainolds,1544,,,1594,Belgium,Antwerpen,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1600s,11,11,3,0.489879,0.523416,0,0.014078,0.014078,0.00354,0,2,10,1,55,0.105924,-641.286377,709.044312
129527,Edward Hughes,Hughes,Edward,Edward Hughes,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,ENGLISH,1610s,11,11,3,0.489879,0.523416,0,0.014078,0.014078,0.00354,0,2,10,1,55,0.105924,-767.493835,611.976196
129706,L. M.,M.,L.,L. M.,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s,16,16,3,0.526087,0.560606,0,0.015922,0.015922,0.004951,0,0,29,1,120,0.123162,703.829529,207.954376
138454,Stephanus Wijnand Pighius,Pighius,Stephanus Wijnand,Stephanus Wijnand Pighius,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi,21,21,3,0.537778,0.581267,0.073651,0.015944,0.015944,0.009057,0,0,29,0.619048,130,0.124526,747.150085,-235.533295
142663,Martinus I Nutius,Nutius,Martinus I,Martinus I Nutius,,,,1558,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,Nutius,Low Countries,founder,Male or Unspecified,Multi,SPANISH,1560s,5,5,4,0.354839,0.380165,0,0.000282,0.000282,0.004919,0,0,29,1,10,0.003566,653.492432,-733.382202
152864,Claude Joly,Joly,Claude,Claude Joly,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,3,1,1770,0.928085,-820.819458,-102.974625
154731,Horatius Lutius,Lutius,Horatius,Horatius Lutius,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,61,63,3,0.647059,0.743802,0.004669,0.126268,0.126268,0.010787,0,3,3,0.968306,1772,0.928977,-3.623647,-625.854492
155742,Damianus Diaz,Diaz,Damianus,Damianus Diaz,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1570s,5,5,4,0.354839,0.380165,0,0.000282,0.000282,0.004919,0,0,29,1,10,0.003566,915.217468,-323.866394
155926,Adrianus Junius,Junius,Adrianus,Adrianus Junius,,,,,,,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,1,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1610s,68,74,3,0.672222,0.772727,0.008187,0.128564,0.128564,0.01229,0,0,4,0.811677,1849,0.948295,96.581154,-526.435425
156116,Raphael Rastelli,Rastelli,Raphael,Raphael Rastelli,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,FRENCH,1620s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,27,1,1770,0.928085,-384.702209,-714.009949
156254,Claude Rollin,Rollin,Claude,Claude Rollin,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,16,16,3,0.526087,0.560606,0,0.015922,0.015922,0.004951,0,0,29,1,120,0.123162,643.946045,-99.286324
156674,P. De Mares,De Mares,P.,P. De Mares,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s,4,4,1,1,1,0,0,0,0.007874,1,5,22,1,6,0.000924,479.305267,-854.100586
157587,"Theodor Poelma,","Poelma,",Theodor,"Theodor Poelma,",,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1560s,5,5,4,0.354839,0.380165,0,0.000282,0.000282,0.004919,0,0,29,1,10,0.003566,859.431458,-469.432159
157654,Johann Toltz von Veltkirch,von Veltkirch,Johann Toltz,Johann Toltz von Veltkirch,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1560s,5,5,4,0.354839,0.380165,0,0.000282,0.000282,0.004919,0,0,29,1,10,0.003566,971.710327,-169.604446
157691,Godefroy Tilmann,Tilmann,Godefroy,Godefroy Tilmann,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,Multi,LATIN,Multi,5,5,4,0.354839,0.380165,0,0.000282,0.000282,0.004919,0,0,29,1,10,0.003566,768.106995,-607.899292
165756,Andreus Navigerus,Navigerus,Andreus,Andreus Navigerus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,7,7,4,0.44,0.474518,0,0.004869,0.004869,0.003489,0,4,33,1,21,0.037397,911.696533,327.153625
165757,Guido Morillonus,Morillonus,Guido,Guido Morillonus,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,7,7,4,0.44,0.474518,0,0.004869,0.004869,0.003489,0,4,33,1,21,0.037397,929.689209,179.009308
165758,Arnoldus de Reyger,de Reyger,Arnoldus,Arnoldus de Reyger,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1630s,7,7,4,0.44,0.474518,0,0.004869,0.004869,0.003489,0,4,33,1,21,0.037397,648.577515,463.050659
165762,Janus (Filio) Dousa,Dousa,Janus (Filio),Janus (Filio) Dousa,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,16,16,3,0.526087,0.560606,0,0.015922,0.015922,0.004951,0,0,29,1,120,0.123162,782.111023,68.892212
165802,Carolus Malapertus,Malapertus,Carolus,Carolus Malapertus,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,Multi,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,7,1,1770,0.928085,-79.045006,-529.405823
165807,Matthäus Rader,Rader,Matthäus,Matthäus Rader,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,,,,,,Male or Unspecified,compiler/editor/revisor,LATIN,1620s,71,76,3,0.703488,0.792011,0.018433,0.129254,0.129254,0.013296,0,0,9,0.758954,1886,0.955185,129.473923,-175.092804
172575,Henricus Gravius,Gravius,Henricus,Henricus Gravius,1536,,,1591,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,Multi,LATIN,1600s,60,60,3,0.643617,0.739669,0,0.126166,0.126166,0.010325,0,3,32,1,1770,0.928085,-127.853439,-681.417175
