ODIS_PERS_ID,Degree,Degree Centrality,Eigenvector,Clustering,Closeness,Betweenness,modularity_class,REL_PERS_REF_SURNAME,REL_PERS_REF_FIRST_NAME,Full Name,Birth Year,Birth Country,Birth Place,Death Year,Death Country,Death Place,approbator,archbishop/bishop,author,collaborator/contributor/signer,commentator/eulogist,compiler/editor/revisor,dedicatee,engraver/etcher/illustrator,heirs/widow,printer/publisher,translator,unspecified,DUTCH,ENGLISH,FRENCH,GERMAN,LATIN,SPANISH,1550s,1560s,1570s,1580s,1590s,1600s,1610s,1620s,1630s,1640s,1650s,Birth Region,Death Region,Printing House,House Origion,House Note,Gender,Most Involved Role,Most Involved Language,Most Involved Period
119732,74,0.035922330097087375,0.10540026614262965,0.20251758607922993,0.4221954767568958,0.01306665863253482,10,d'Esne,Michel,Michel d'Esne,1540.0,Belgium,Tournai,1614.0,Belgium,Tournai,0,1,0,0,12,0,8,0,0,0,10,0,0,0,24,0,5,0,0,0,3,6,10,8,2,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,FRENCH,1590s
119734,13,0.006310679611650485,0.03194506614655555,0.38461538461538464,0.3805350762337848,0.0004931936211161224,1,Loarte,Gaspar,Gaspar Loarte,1498.0,Spain,Medina del Campo,1578.0,,,0,0,9,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,3,4,2,1,0,0,0,Iberian Union,,,,,Male or Unspecified,author,FRENCH,1600s
119735,3,0.0014563106796116505,0.0013781935409393382,1.0,0.28859082524958557,0.0,9,Martinez,Pedro,Pedro Martinez,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119736,3,0.0014563106796116505,0.0013781935409393382,1.0,0.28859082524958557,0.0,9,de Atienza,Juan,Juan de Atienza,1546.0,Spain,Valladolid,1592.0,Peru,Lima,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Iberian Union,Peru,,,,Male or Unspecified,author,FRENCH,1590s
119737,3,0.0014563106796116505,0.0013781935409393382,1.0,0.28859082524958557,0.0,9,Spitilli,Gaspare,Gaspare Spitilli,1560.0,Italy,Campli,1640.0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,,,,,Male or Unspecified,translator,FRENCH,1590s
119738,3,0.0014563106796116505,0.01132135961511249,1.0,0.3363086949702144,0.0,1,da Lucca,Pietro,Pietro da Lucca,,,,1522.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119739,3,0.0014563106796116505,0.01132135961511249,1.0,0.3363086949702144,0.0,1,Frizon,Pierre,Pierre Frizon,1534.0,France,Sault-Saint-Remy,1596.0,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,France,,,,,Male or Unspecified,translator,FRENCH,1590s
119740,22,0.010679611650485437,0.05068350236856883,0.44155844155844154,0.38303577613393175,0.0004077305219131104,1,Boucher,Jean,Jean Boucher,1548.0,France,Paris,1646.0,Belgium,Tournai,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,1,2,2,0,0,0,France,Low Countries,,,,Male or Unspecified,approbator,FRENCH,Multi
119741,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Bartholomieu,Georges,Georges Bartholomieu,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119742,2,0.000970873786407767,0.010514388720504543,0.0,0.3332323658427508,0.00019935880892506372,10,Auger,Émond,Émond Auger,1530.0,France,Sézanne,1592.0,Italy,Como,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,France,Italy,,,,Male or Unspecified,author,FRENCH,Multi
119743,7,0.0033980582524271844,0.005581769498684604,1.0,0.2903983692084442,0.0,10,Bontemps,Auguste,Auguste Bontemps,,France,Arras,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Low Countries,,,,,Male or Unspecified,author,LATIN,1590s
119744,1,0.0004854368932038835,0.010174176494078892,0.0,0.3322013586857711,0.0,1,Tyrie,James,James Tyrie,1543.0,Britain,Scotland,1597.0,Vatican,Città del Vaticano,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Britain,Italy,,,,Male or Unspecified,author,LATIN,1590s
119745,1,0.0004854368932038835,0.00034021222642564993,0.0,0.23095760711981436,0.0,10,Balvaletius,Philippus,Philippus Balvaletius,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,LATIN,1560s
119746,32,0.015533980582524271,0.03802698934242819,0.4798387096774194,0.3269832575235327,0.0003543866491817216,10,Sylvius,Jean,Jean Sylvius,,France,Lille,1576.0,France,Douai,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,2,1,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,FRENCH,Multi
119749,1,0.0004854368932038835,0.0007315443638688025,0.0,0.2554531109052492,0.0,10,De Meyer,Antoon,Antoon De Meyer,1527.0,Belgium,Vleteren,1597.0,France,Arras,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s
119752,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Peck,Peter,Peter Peck,1529.0,Netherlands,Zierikzee,1589.0,Belgium,Mechelen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s
119753,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Van Langhecruys,Jan,Jan Van Langhecruys,,Netherlands,Hilvarenbeek,1604.0,France,Cassel,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1580s
119754,7,0.0033980582524271844,0.0129628966868784,0.47619047619047616,0.32035938186076013,0.00018637749993238704,10,Maffei,Giovanni Pietro,Giovanni Pietro Maffei,1536.0,Italy,Bergamo,1603.0,Italy,Tivoli,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,Italy,Italy,,,,Male or Unspecified,author,LATIN,Multi
119755,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Pope Sixtus V,,Pope Sixtus V,1521.0,Italy,Grottammare,1590.0,Italy,Roma,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,LATIN,Multi
119756,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Capet,Jean,Jean Capet,,,,1599.0,France,Lille,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,author,LATIN,1580s
119759,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Obrizius,Robertus,Robertus Obrizius,,,,1584.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1580s
119760,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Fabri,Johannes,Johannes Fabri,1504.0,,,1558.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1570s
119761,4,0.001941747572815534,0.008749013722239038,0.16666666666666666,0.31771508233753626,0.000924482322146458,10,de Viexmont,Claude,Claude de Viexmont,,,,,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,1,1,0,,,,,,Male or Unspecified,author,LATIN,Multi
119762,3,0.0014563106796116505,0.004966368148072342,1.0,0.2902331119205179,0.0,10,Perpiñà,Pedro Juan,Pedro Juan Perpiñà,1530.0,Spain,Elche,1566.0,France,Paris,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,Iberian Union,France,,,,Male or Unspecified,author,LATIN,Multi
119764,4,0.001941747572815534,0.007488632983690497,1.0,0.30362383445294244,0.0,10,Fisher,John,John Fisher,1459.0,Britain,East Riding of Yorkshire,1535.0,Britain,London,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Britain,Britain,,,,Male or Unspecified,author,LATIN,1570s
119766,4,0.001941747572815534,0.001871402886117654,1.0,0.26398143681280023,0.0,10,de Berghes,Maximilien,Maximilien de Berghes,1518.0,,,1570.0,Netherlands,Bergen op Zoom,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,dedicatee,FRENCH,1560s
119768,34,0.016504854368932037,0.067662569104073,0.3333333333333333,0.4019008163296533,0.0026735119137992766,22,Moschus,François,François Moschus,,Belgium,Nivelles,,,,0,0,1,0,12,0,1,0,0,0,0,1,0,0,1,0,14,0,0,0,0,0,0,7,4,2,2,0,0,Low Countries,,,,,Male or Unspecified,commentator/eulogist,LATIN,1600s
119771,10,0.0048543689320388345,0.012045570200639457,0.6444444444444445,0.3192064690485559,0.0001890141414721504,10,de Monceaux,François,François de Monceaux,,,,,,,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
119773,37,0.017961165048543688,0.06458236053075347,0.28678678678678676,0.39216619448083817,0.00364123916181172,3,De Meyer,Philippe,Philippe De Meyer,1565.0,France,Arras,1637.0,France,Arras,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,2,1,2,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,LATIN,Multi
119774,13,0.006310679611650485,0.03823214814679201,1.0,0.3679741240420852,0.0,10,Herby,André,André Herby,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,approbator,FRENCH,1600s
119779,2,0.000970873786407767,0.005292552973737187,1.0,0.29903965753288186,0.0,10,of Alexandria,Athanasius,Athanasius of Alexandria,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119780,12,0.005825242718446602,0.022581605931279575,0.7272727272727273,0.3516718744508396,0.00037313582540060775,1,Marchant,Clément,Clément Marchant,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,Male or Unspecified,Multi,FRENCH,1590s
119784,8,0.003883495145631068,0.02878626677084328,0.6428571428571429,0.36970796369868075,1.8966140363462516e-05,1,of Cantimpré,Thomas,Thomas of Cantimpré,1200.0,,,1270.0,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,Male or Unspecified,author,LATIN,Multi
119785,282,0.13689320388349513,0.2657310787578567,0.04015547310769541,0.49878937498516396,0.13299899216533487,1,Colveneere,Georges,Georges Colveneere,1564.0,Belgium,Sint-Joris-Winge,1649.0,France,Douai,177,0,1,1,0,8,3,0,0,0,1,0,0,35,82,0,73,0,0,0,0,0,3,44,66,39,34,4,0,Low Countries,Low Countries,,,,Male or Unspecified,approbator,FRENCH,1610s
119786,9,0.004368932038834952,0.017522467668655554,0.2222222222222222,0.36422934184776296,0.006759942699505705,10,Wild,Johann,Johann Wild,1495.0,,,1554.0,Germany,Mainz,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,2,0,2,1,0,0,0,,Holy Roman Empire,,,,Male or Unspecified,author,LATIN,Multi
119787,2,0.000970873786407767,0.010638794636719965,1.0,0.3418884772397051,0.0,10,Boucquet,Jean,Jean Boucquet,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,translator,LATIN,1590s
119792,18,0.008737864077669903,0.04135396534771787,0.33986928104575165,0.38776820826636005,0.001940394087545151,1,de Ribadeneyra,Pedro,Pedro de Ribadeneyra,1526.0,Spain,Toledo,1611.0,Spain,Madrid,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,3,2,2,0,3,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,FRENCH,Multi
119793,1,0.0004854368932038835,1.5175819698901148e-26,0.0,0.0004854368932038835,0.0,18,of Panopolis,Nonnus,Nonnus of Panopolis,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,LATIN,1590s
119795,17,0.008252427184466019,0.04985238133681948,0.47058823529411764,0.38961966075044313,0.0007085020236507223,1,de Montmorency,Nicolas,Nicolas de Montmorency,1556.0,,,1617.0,Belgium,Gent,0,0,7,0,0,0,4,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,2,5,3,1,0,0,0,,Low Countries,,,,Male or Unspecified,author,FRENCH,1600s
119797,10,0.0048543689320388345,0.023374061900735,0.7333333333333333,0.36488079837047405,0.00027493837663156596,7,Guitot,Jean,Jean Guitot,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,Male or Unspecified,translator,Multi,Multi
119798,20,0.009708737864077669,0.034785556814155995,0.37894736842105264,0.3825330102548885,0.0020974702807367972,7,of Canterbury,Anselm,Anselm of Canterbury,1033.0,Italy,Aosta,1109.0,Britain,Canterbury,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,1,2,4,3,2,1,0,Holy Roman Empire,Britain,,,,Male or Unspecified,author,LATIN,1610s
119800,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,Malespina,Germanicus,Germanicus Malespina,1547.0,Italy,Parma,1603.0,Italy,San Severo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,LATIN,1590s
119804,11,0.005339805825242718,0.02405977620667645,0.3090909090909091,0.36501136942016826,0.00017578376941814822,1,Bruno,Vincenzo,Vincenzo Bruno,1532.0,Italy,Rimini,1594.0,Italy,Roma,0,0,12,0,0,0,0,0,0,0,0,0,0,4,6,0,2,0,0,0,0,0,3,7,1,1,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,1600s
119805,8,0.003883495145631068,0.014806714289783664,1.0,0.31351598950197024,0.0,10,of Gaza,Dorotheus,Dorotheus of Gaza,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119807,7,0.0033980582524271844,0.01599503898096804,0.5238095238095238,0.3466522589106747,0.0008495311121411301,7,Cousin,Jean,Jean Cousin,,,,,,,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,1,1,2,2,0,0,,,,,,Male or Unspecified,author,Multi,Multi
119808,10,0.0048543689320388345,0.026160877968916214,0.5555555555555556,0.3671132884090913,4.975796755228474e-05,1,Arias,Francisco,Francisco Arias,1533.0,Spain,Sevilla,1605.0,Spain,Sevilla,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,3,7,2,1,1,1,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,FRENCH,1600s
119809,5,0.0024271844660194173,0.005313030223615674,0.6,0.2903157170470073,9.430537021930714e-07,10,Benci,Francisco,Francisco Benci,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,Male or Unspecified,Multi,LATIN,1600s
119810,31,0.015048543689320388,0.03581125404684714,0.4236559139784946,0.33966842219269405,0.001212495009376666,10,Colpin,Pierre,Pierre Colpin,,,,1599.0,France,Douai,3,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,2,2,2,1,0,1,0,0,0,0,,Low Countries,,,,Male or Unspecified,Multi,LATIN,Multi
119811,13,0.006310679611650485,0.0274772369190255,0.6794871794871795,0.3524008539798446,0.00029778901739222873,10,Benoist,René,René Benoist,1521.0,France,Savennières,1608.0,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,1,0,0,0,0,France,,,,,Male or Unspecified,author,FRENCH,1590s
119813,3,0.0014563106796116505,0.014354572617406578,1.0,0.3492635753619792,0.0,1,de Ávila,Juan,Juan de Ávila,1499.0,Spain,Almodóvar del Campo,1569.0,Spain,Montilla,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,FRENCH,1590s
119814,8,0.003883495145631068,0.02327578564516417,0.5357142857142857,0.36546910492463636,3.908698953151968e-05,1,Chappuys,Gabriel,Gabriel Chappuys,1546.0,France,Amboise,1613.0,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,France,,,,,Male or Unspecified,translator,FRENCH,1600s
119815,10,0.0048543689320388345,0.01787231956181771,1.0,0.33826041182048094,0.0,1,Moustarde,Pierre,Pierre Moustarde,,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,Male or Unspecified,printer/publisher,FRENCH,1600s
119816,1,0.0004854368932038835,0.004693825304899417,0.0,0.29015055378883803,0.0,10,of Orange,Maurice,Maurice of Orange,1567.0,,,1625.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,unspecified,FRENCH,1590s
119817,9,0.004368932038834952,0.024159608204913547,0.6388888888888888,0.3649460722163364,3.121037278586641e-05,1,de Madrigal,Alonso,Alonso de Madrigal,1410.0,Spain,Madrigal de las Altas Torres,1455.0,Spain,Bonilla de la Sierra,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,1,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,FRENCH,1590s
119818,31,0.015048543689320388,0.06440716720929343,0.3311827956989247,0.4062223304837356,0.003629803415032822,7,d'Assignies,Jean,Jean d'Assignies,1560.0,Belgium,Bauffe,1642.0,,,0,0,11,0,0,2,0,0,0,0,5,0,0,0,12,0,5,0,0,0,0,0,3,1,1,5,6,1,0,Low Countries,,,,,Male or Unspecified,author,FRENCH,1630s
119819,5,0.0024271844660194173,0.0075471654258700135,0.4,0.3084439890670276,0.0004382007713395164,24,Van Hemert,Antonius,Antonius Van Hemert,,Netherlands,Nederhemert,1560.0,Netherlands,Nuenen,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,Multi,Multi,Multi
119820,2,0.000970873786407767,0.004893923362321031,1.0,0.2914771458335934,0.0,24,Chesneau,Nicolas,Nicolas Chesneau,1521.0,France,Tourteron,1581.0,France,Reims,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,France,,,,Male or Unspecified,translator,FRENCH,1590s
119821,9,0.004368932038834952,0.026692878408625737,0.8333333333333334,0.3741835186517462,0.00014605562966743765,10,Jamot,Frédéric,Frédéric Jamot,,France,Béthune,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,France,,,,,Male or Unspecified,Multi,Multi,Multi
119822,74,0.035922330097087375,0.09949071271218227,0.1706775268419104,0.4169320547086287,0.011038188921385346,8,Van Hoye,Andries,Andries Van Hoye,1551.0,Belgium,Brugge,1635.0,France,Douai,0,0,3,0,16,0,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,2,4,2,8,5,0,0,Low Countries,Low Countries,,,,Male or Unspecified,commentator/eulogist,LATIN,1620s
119823,2,0.000970873786407767,0.005291743964863393,1.0,0.29019182698283363,0.0,10,Zoes,Nicolaus,Nicolaus Zoes,1564.0,Netherlands,Amersfoort,1625.0,Belgium,Leuven,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1590s
119824,2,0.000970873786407767,0.005148585113413915,1.0,0.2988206450401817,0.0,10,de La Torre,Felipe,Felipe de La Torre,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1590s
119825,6,0.002912621359223301,0.01715101252027542,0.5333333333333333,0.3514295510231387,0.0002961107852786125,1,de Vallières,Adrien,Adrien de Vallières,,,,,,,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,Multi
119826,14,0.006796116504854369,0.02776498579614123,0.3626373626373626,0.3674439019613329,0.0006348469156645589,1,Solier,François,François Solier,1558.0,France,Brive-la-Gaillarde,1628.0,France,Saint-Macaire,0,0,0,0,0,3,0,0,0,0,22,0,0,0,12,0,10,0,0,0,0,0,6,10,3,2,1,0,0,France,France,,,,Male or Unspecified,translator,FRENCH,1600s
119827,6,0.002912621359223301,0.013294383448071129,0.4666666666666667,0.3275081945238915,0.00021549871037648474,10,Polanco,Juan,Juan Polanco,1517.0,Spain,Burgos,1576.0,Italy,Roma,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,Iberian Union,Italy,,,,Male or Unspecified,author,FRENCH,1590s
119828,7,0.0033980582524271844,0.013692190333882437,0.5714285714285714,0.3359763741253821,1.648590977422246e-05,10,S.,N.D.,N.D. S.,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1590s
119830,4,0.001941747572815534,0.018933275073115464,0.8333333333333334,0.36416432411448063,6.403814693812368e-05,1,Marabotto,Antonio,Antonio Marabotto,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,Male or Unspecified,author,FRENCH,1600s
119831,4,0.001941747572815534,0.018933275073115464,0.8333333333333334,0.36416432411448063,6.403814693812368e-05,1,Vernazza,Ettore,Ettore Vernazza,,Italy,Genova,1524.0,Italy,Genova,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Italy,Italy,,,,Male or Unspecified,author,FRENCH,Multi
119832,16,0.007766990291262136,0.02308778605100887,0.6583333333333333,0.32562626395679495,0.002909088829448327,10,de Guevara,Antonio,Antonio de Guevara,1480.0,Spain,Valdáliga,1545.0,Spain,Mondoñedo,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,2,5,1,4,3,1,2,0,0,0,0,0,0,Iberian Union,Iberian Union,,,,Male or Unspecified,author,SPANISH,1560s
119834,4,0.001941747572815534,0.00704665212978178,1.0,0.3088642761073914,0.0,10,Holthusius,Johann,Johann Holthusius,,Germany,Kempen,,,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,1,0,0,0,Low Countries,,,,,Male or Unspecified,author,LATIN,1610s
119837,4,0.001941747572815534,0.018156147219191145,0.8333333333333334,0.3606237482215521,1.5752641573195775e-05,1,Du Sault,Philibert,Philibert Du Sault,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,Male or Unspecified,translator,ENGLISH,1600s
119842,14,0.006796116504854369,0.039348753587590476,0.6153846153846154,0.37363526441196343,7.112814683462134e-05,1,Brugman,Johannes,Johannes Brugman,,,,1473.0,Netherlands,Nijmegen,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,Low Countries,,,,Male or Unspecified,author,FRENCH,1600s
119843,20,0.009708737864077669,0.027255246079599425,0.3263157894736842,0.3728840328439628,0.0006086991912291087,1,Caoult,Walrand,Walrand Caoult,,,,,,,0,0,3,0,0,1,0,0,0,0,4,0,0,0,6,0,2,0,0,0,0,0,0,8,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1600s
119844,4,0.001941747572815534,0.0014626074831648526,0.16666666666666666,0.28247695149395186,0.0010438186919211087,11,Garet,Jean,Jean Garet,1499.0,Belgium,Leuven,1571.0,Belgium,Gent,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,1,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1560s
119845,1,0.0004854368932038835,3.87749343959581e-05,0.0,0.22004622410627983,0.0,11,M.,N.L.,N.L. M.,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,Male or Unspecified,translator,FRENCH,1600s
119847,29,0.01407766990291262,0.03376549281638704,0.28078817733990147,0.3633859180066477,0.0017254878068754384,10,White,Richard,Richard White,1539.0,Britain,Basingstoke,1611.0,France,Douai,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,5,1,0,0,0,0,Britain,Low Countries,,,,Male or Unspecified,author,LATIN,1600s
119852,2,0.000970873786407767,3.17762259090679e-05,1.0,0.210054421714304,0.0,3,Fowler,Francis II,Francis II Fowler,1576.0,Belgium,Antwerpen,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low Countries,,,,,Male or Unspecified,printer/publisher,ENGLISH,1600s
119853,3,0.0014563106796116505,0.002376879651067122,0.3333333333333333,0.29243815133161133,0.0009136755422033911,10,Rubus,Jean,Jean Rubus,1525.0,Belgium,Villers-Notre-Dame,1595.0,France,Douai,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,1,0,0,0,0,0,0,Low Countries,Low Countries,,,,Male or Unspecified,author,LATIN,1570s
